video_id,comment,likes,published_at,label
SzXMacu80o8,"Sayang sekali Mas, warga yt itu banyak yg kritis dan akalnya sehat. 

Anda salah jalur pansosnya, harusnya di tikt0k noh... 😆",1,2025-04-21T10:07:56Z,-1.0
kJks8qSH3ko,Pesona mas mas kaskus🤩,1,2025-04-26T05:16:37Z,-1.0
ULJErSG7F8Y,"Maju terus pak wapres,.....",0,2025-05-01T10:29:27Z,1.0
SzXMacu80o8,🤮,0,2025-04-21T03:33:00Z,-1.0
SzXMacu80o8,"Bagus banget kontennya
 Visioner.",0,2025-04-22T11:16:23Z,1.0
SzXMacu80o8,Kekurangan dia satu....gk punya kelebihan 😅,0,2025-04-25T23:19:38Z,-1.0
ZhL1ABVBqB8,"Maaf mas,soal kelapa harusnya jg di expor sudah Jd santan dlm kemasan.biar gk terlalu banyak yg di kirim ke cina.di sini kelapa jd mhl 18-20rb sebiji",0,2025-04-27T03:26:54Z,0.0
SzXMacu80o8,Dari jualan martabak sampe jd wapres.... Mantab😂,0,2025-04-22T05:13:17Z,-1.0
ZhL1ABVBqB8,"Wkwkwk gara2 video kemaren banyak yang dislike, sekarang buzzer like sudah merambah youtube 😂😂😂",0,2025-04-26T22:52:51Z,-1.0
SzXMacu80o8,memberi dislike,2,2025-04-21T13:35:01Z,-1.0
SzXMacu80o8,LU NGEDIT POSTER PAKE AI SAMA ISI VIDEO INI ASBUN AJA.,0,2025-04-19T14:26:28Z,-1.0
ULJErSG7F8Y,Di tunggu ya hasilnya😅,0,2025-05-04T04:05:32Z,0.0
ULJErSG7F8Y,pak wapres ngajak mikir tanpa harus maksa,0,2025-05-01T16:57:25Z,1.0
SzXMacu80o8,Nguweri a bos,0,2025-04-19T17:44:26Z,0.0
NNKNeZZ5WP0,Sorry mampir buat dislike aja,0,2025-05-02T19:24:19Z,-1.0
NNKNeZZ5WP0,😂😂😂😂😂😂😂😂😂😂😂,0,2025-05-03T00:52:21Z,-1.0
SzXMacu80o8,gelud yok Gibran gw udh muak liat lu,2,2025-04-25T07:23:31Z,-1.0
ZhL1ABVBqB8,Singgah cuma setor dislike mana suaranya? 😂,0,2025-04-25T21:51:00Z,0.0
ZhL1ABVBqB8,"Sebab kebencian, kecerdasanpun hilang.",0,2025-04-27T04:21:21Z,-1.0
ZhL1ABVBqB8,Bran udah lah… makin kamu berisik makin keliatan kosong,0,2025-04-26T13:39:59Z,-1.0
72Ko6qkf9TQ,Mantap pak Prabowo Gibran dan pak gubernur KDM 💪💪💪👍👍 kami butuh pemimpin seperti ini,2,2025-05-15T10:01:11Z,1.0
zkQwpXhanhM,Bacanya lancar banget mas,11,2025-07-02T04:48:22Z,-1.0
ZhL1ABVBqB8,Mantap wapres Gibran Rakabuming Raka❤❤❤,1,2025-04-27T12:19:10Z,1.0
ZhL1ABVBqB8,fufufafa bersabda...,0,2025-05-10T05:31:28Z,-1.0
kJks8qSH3ko,"kok jadi mirip reporter berita gini, mas wapres?",3,2025-04-26T19:20:08Z,0.0
ZhL1ABVBqB8,"Saya nonton 3 video ini kok malah keliatan kayak orang lagi kampanye ya? Bukannya sosialisasi program/gagasan tapi ngomong pengetahuan umum yang rata² orang sudah tau. 

Dan di setiap video selalu puji² prabowo, apa karena pak prabowo sudah dicalonkan utk 2029 tapi wapresnya tidak? Saran saya mas kalau mau kepilih, kerja aja yang baik dan tunjukan prestasi itu ke masyarakat, bukan dengan monolog seperti ini. 

Saya tidak suka anda, tapi anda wapres saya,  jadi mau tidak mau saya menaruh harapan besar pada anda. Jadi plis plis bekerja saja yang baik kekuasaan Tuhan yang atur.",0,2025-04-27T01:15:59Z,0.0
ZhL1ABVBqB8,#PrabowoGibran2Periode❤,0,2025-04-30T09:28:16Z,1.0
SzXMacu80o8,"Cm pengen pencet dislike aj, bye",0,2025-04-25T13:58:48Z,-1.0
kJks8qSH3ko,"maaf..
gaak nonton vieonya....lg mules",1,2025-04-24T22:19:06Z,0.0
SzXMacu80o8,"""Manusia yang tidak menggunakan AI akan kalah dengan manusia yang menggunakan AI""
- Kisanak

With all due respect Pak, Saya ngerti Bapak lihat potensi yang besar pada AI ini, tapi sayang yang Bapak praktikkan dan show selama ini hanya di seputar Generative AI, sehingga sentimen masyarakat ke Bapak sangat tinggi setelah video ini diupload. Gen AI mungkin bagus jika digunakan dengan bijak, namun dengan Bapak membuat Gen AI animasi dan post di sosial media Bapak dan selanjutnya Bapak malah membuat video ini kesannya aneh dan kontradiksi menurut Saya. Mungkin yang didorong itu penerapan AI di bidang lain Pak semisal pada autonomous vehicle, face recognition, AIoT, dan sebagainya. Yang jelas bermanfaat dan menjadi pain killer untuk masalah di Indonesia, bukannya mendorong AI yang menggerus pekerjaan tertentu. Lalu, jika memang Bapak ingin bonus demografi ini tidak sia-sia, kiranya budget untuk R&D negara kita bisa ditingkatkan, karena sama saja sia-sia jika tidak berbanding lurus. Semoga dibaca ya Pak Wapres 🙏",1,2025-04-23T12:00:43Z,0.0
kJks8qSH3ko,Mendompleng pencapaian Timnas adalah jalan ninjaku,0,2025-04-22T06:10:00Z,0.0
SzXMacu80o8,"Assalamu'alaikum, perkenalkan nama saya Ajis Pak. disini saya ingin memberikan saran tentang AI, sebenarnya rencana dan ucapan bapak sudah tepat, namun waktunya kurang tepat. sebelum lanjut ke tahap AI seharusnya sistem pendidikan di perbaiki terlebih dahulu. guru di seleksi ulang, jangan fokus menghapal tapi fokus memahami, jam sekolah di perbaiki, kurikulum di perbaiki, dan sebagainya lagi (contoh sistem pendidikan yang baik bisa mencontoh dari negara berkembang dan maju), semua akar masalah ada di pendidikan, sekarang negara Indonesia sedang dalam keadaan tidak baik-baik saja, dan semua itu berawal dari sistem pendidikan, namun jika harus menunjuk yang paling bermasalah, yaitu pemerintah karena pemerintahan lah yang membuat sistem pendidikan, bukan mahasiswa/i ataupun guru, apalagi rakyat. jika sistem pendidikan sudah baik, maka melibatkan AI dalam pendidikan jadi langkah yang cukup bijak. 

seandainya penerapan AI di lakukan saat ini, ada beberapa risiko yang sudah pasti akan datang,  sebagian kecil dari permasalahannya seperti mahasiswa/i jadi tidak berfikir dan lebih mengandalkan AI, hasil akhirnya jangankan memiliki pola pikir kritis, mau berpikir pun tidak akan bisa tercapai. 

saya tidak memilih bapa, Prabowo, anies, amin, ganjar, Mahfud, saya tidak memilih siapapun karena saya masih di bawah umur (16Thn). namun siapapun pemimpinnya, dari manapun pemimpinnya, mau tinggi atau rendah riwayat pendidikannya, mau apapun itu lah, saya hanya berharap pemimpin Indonesia dapat membawa dampak baik bagi negara, ekonomi negara, pola pikir rakyat, kekuatan militer, dan sebagainya lagi. jadi, saya harap sebelum mengambil keputusan sebaiknya bapa pikirkan ulang, terutama tentang konsekuensi dan risikonya...",1,2025-04-26T08:44:43Z,0.0
kJks8qSH3ko,Fufufafa ❤ syahrini,3,2025-04-27T19:12:40Z,-1.0
SzXMacu80o8,Sll kata katanya pake bahasa emas.peluang emas.indonesia emas.. rakyat yg cemas,0,2025-04-24T09:25:45Z,-1.0
ULJErSG7F8Y,"Selama UU perampasan hak milik belum SAH, omongan pemerintah siapapun msh sebatas Omon omon belaka, camkan itu 😮‍💨",1,2025-05-01T00:54:49Z,-1.0
SzXMacu80o8,Bagus banget cara berfikir yg bijak. Pak Gibran emang ok 👍🏻,1,2025-04-22T07:23:30Z,1.0
ZhL1ABVBqB8,"pidato nya pake deepseek,chat gpt,atau gemini pak?",1,2025-04-27T02:54:06Z,0.0
SzXMacu80o8,Ketika beban demokrasi bicara bonus demografi 🎉🎉🎉,0,2025-04-22T10:11:27Z,-1.0
ssBq_D4Z0V0,Alhamdulillah mantap 🇮🇩👍🇮🇩,1,2025-11-22T14:12:38Z,1.0
SzXMacu80o8,"Enggak percaya, buktinya udh membuktikan bahwa tidak ada bonus demografi, kemajuan untuk indonesia generasi emas  belum ada bahkan malah mundur dari status indonesia baik-baik saja. 
Kau pada fomo-fomonya membawa animasi sukses seperti jumbo sebagai agenda anda tapi giliran animator lokal seperti tekotok, vernalta dan lain-lain tidak kau masukan. 
Karbit~ oh raja karbit. 🎉",0,2025-04-21T08:25:22Z,-1.0
SzXMacu80o8,"Terima kasih Mas Gibran, karena terus memotivasi generasi muda untuk berkontribusi. Pemimpin muda untuk masa depan yang lebih cerah",0,2025-04-22T12:53:36Z,1.0
zkQwpXhanhM,"Mantap, jadi tahu jalan strateginya 🗺️",0,2025-06-30T14:06:51Z,1.0
9gTdNSPimhs,"Maaf, mukanya kelihatan dugu (seperti kata Rocky Gerung)",0,2025-06-02T16:32:48Z,-1.0
ULJErSG7F8Y,"Ngantuk, udah malam",1,2025-05-01T15:53:55Z,-1.0
SzXMacu80o8,Semoga ke depan makin banyak program konkret buat bonus demografi ini,0,2025-04-22T11:41:31Z,1.0
ZhL1ABVBqB8,"Akhir² ini anda upload video 3x gak ada yang positif sekalipun itu kolom komentatlr. Kok saya jadi ragu orang sebanyak ini yang kontra dengan anda. Bisa²nya 58%, itu orang apa AI yang bersuara? 😢",1,2025-04-27T22:58:56Z,-1.0
zkQwpXhanhM,"PP ini juga dapat menjadi acuan awal untuk membentuk standar nasional yang jelas terkait interoperabilitas, keamanan, dan etika pemanfaatan teknologi digital.",0,2025-06-30T13:07:07Z,1.0
SzXMacu80o8,Udah yappingnya?,0,2025-04-25T23:40:38Z,-1.0
QIShOVUCVtM,Luar biasa,0,2025-06-25T02:12:55Z,1.0
9gTdNSPimhs,Kebanyakan yg komen kaum pesimis,0,2025-05-30T04:53:01Z,0.0
SzXMacu80o8,Gimana ini pak wapres. Negatif semua ini komen warganet😅😅,0,2025-04-22T13:20:39Z,-1.0
ZhL1ABVBqB8,Beli like dimana bang??,0,2025-04-27T00:52:32Z,-1.0
SzXMacu80o8,Dislike lebih banyak 🥱,0,2025-04-22T04:37:42Z,-1.0
SzXMacu80o8,Kalau komen lebih banyak dari like artinya apa?,0,2025-04-21T11:58:19Z,0.0
ZhL1ABVBqB8,"Dengar orang ini bicara nggak ada manfaatnya, ekonomi tetap lesu, rakyat makin miskin",1,2025-04-25T17:36:49Z,-1.0
SzXMacu80o8,Lu paling cocok emang baca komik aja sama bapak lu 😅,0,2025-04-22T09:25:25Z,-1.0
SzXMacu80o8,udh terlihat di akun fufufafa orangnya gk beres,0,2025-04-25T06:37:34Z,-1.0
zkQwpXhanhM,Transparansi lewat blockchain? Aku dukung penuh!,0,2025-06-30T08:21:10Z,1.0
ZhL1ABVBqB8,Like yt aja dimanipulasi... Aplg pemilu👎🏻,1,2025-04-26T09:08:57Z,-1.0
SzXMacu80o8,pliz lah mas gibran mbok yo berhenti make narkobanya biar ngga halusinasi melulu,0,2025-04-22T22:59:32Z,-1.0
SzXMacu80o8,"Betul kata Prof. Mahfud ;

‘Sangsi Sosial akan melekat seumur hidup’ 😃",1590,2025-04-25T03:30:45Z,0.0
ZhL1ABVBqB8,F4,0,2025-04-27T08:41:53Z,0.0
SzXMacu80o8,"Ngomong depan demo buruh, bertengkar gagasan di depan debat mahasiswa. Wapres cm jd jabatan seremonial doang😂",0,2025-04-23T07:27:48Z,0.0
NNKNeZZ5WP0,"Jgn biarkan masyarakat bodoh dan dibodoh bodohi, mari pemuda maju bersama demi Indonesia yg lebih baih..💪💪💪💪",0,2025-05-03T20:01:22Z,1.0
ZhL1ABVBqB8,Anak SD juga bisa klo cuma baca teks 😂,0,2025-04-27T03:27:29Z,-1.0
SzXMacu80o8,lanjutkan bos ku. oke gas oke gas. Indonesia Emas. 😂😂😂😂😂,0,2025-04-21T08:09:38Z,1.0
kJks8qSH3ko,Editor nya goblok wkwkw,2,2025-04-22T07:19:10Z,-1.0
zkQwpXhanhM,"lha ini platformnya mana yg ditawarkan? blokchainya indonesia apa? bagaimana konsep desentralisasinya? dr kemarin cuma begini-begini aja yg ditawarkan. rupiah digital apa kabar??
sayangnya sy dengar rupiah digital konsepnya ga terlalu desentralis juga. harus nya bikin blokchain itu melibatkan masyarakat sipil bukan di garap 1/2 vendor yg ujung-ujungnya manipulatif juga.",1,2025-06-27T04:18:19Z,0.0
kJks8qSH3ko,"Kami malu punya WAPRES sepertiimu, perusak konstitusi!!!",13,2025-04-23T05:59:37Z,-1.0
NNKNeZZ5WP0,Cie ditutup dislike nya,1,2025-05-06T13:46:11Z,0.0
SzXMacu80o8,Wahai anak muda yang tidak tahu malu ngacak-ngacak konstitusi... kok Anda iya iya saja dijadikan wapres pdhl nggak punya kapasitas?,1,2025-04-22T22:06:45Z,-1.0
kJks8qSH3ko,Semangat Garuda ku,0,2025-05-01T07:06:15Z,1.0
ULJErSG7F8Y,Mantap mas Gibran❤❤❤❤,0,2025-04-30T12:30:49Z,1.0
SzXMacu80o8,"TOTAL DISLIKE VIDEO SAAT INI JAM 00:54 RABU 23 APRIL 2025 SEBANYAK 
DISLIKE 92.640
LIKE  11.665
OTAK KOSONG, MODAL BAPAK BOHONG...",1,2025-04-22T17:55:36Z,0.0
ZhL1ABVBqB8,"Udah lah guys stop, cukup.
.
.
.
Gw capek like komen kalian😂",0,2025-04-26T13:44:22Z,0.0
SzXMacu80o8,Parah kesini mau liatan jempol doang😅,1,2025-04-22T13:09:48Z,0.0
SzXMacu80o8,Kesini cuma mau dislike,0,2025-04-22T02:38:27Z,-1.0
SzXMacu80o8,hhhmmmm n,0,2025-04-21T14:45:56Z,0.0
SzXMacu80o8,Memalukan,0,2025-04-20T08:11:19Z,-1.0
ZhL1ABVBqB8,BLOK GOBLOK,0,2025-04-26T16:58:23Z,-1.0
SzXMacu80o8,Anjrit ngomong apa sih wkwkwkwk,1,2025-04-21T06:02:13Z,-1.0
SzXMacu80o8,maksa banget bikin YouTube biar keliatan berisi.  Giliran diajak dialog zonk.. ketemu tatap muka planga plongo.,0,2025-05-04T19:26:42Z,-1.0
SzXMacu80o8,Ini baca?,0,2025-04-21T22:55:43Z,-1.0
ssBq_D4Z0V0,Mas wapres🔥,1,2025-11-22T14:57:16Z,1.0
9gTdNSPimhs,"Wahai kaumku :
Wi wok de tok not on li tok de tok
Kita harus hilirisasi dan digitalisasi
Apalagi imunisasi supaya kebal",25,2025-05-26T19:19:40Z,0.0
SzXMacu80o8,Abis ini keluar survey 85% warga wanokuni merasa puas,1,2025-04-25T10:36:21Z,0.0
NNKNeZZ5WP0,Ga ngibul kan pa,1,2025-05-04T18:57:58Z,0.0
kJks8qSH3ko,Ampas banget,3,2025-04-23T03:36:49Z,-1.0
72Ko6qkf9TQ,Semangt para petani,0,2025-05-10T23:13:45Z,1.0
SzXMacu80o8,"Not all reader's are leader
But all leader's are reader

- *Harry S. Truman*",0,2025-04-21T15:08:58Z,0.0
SzXMacu80o8,"ya kale like, Dislike lahhh",0,2025-04-22T16:11:38Z,-1.0
zkQwpXhanhM,Ekosistem digital yang berdaulat dapat membantu kita untuk mengembangkan teknologi dan inovasi yang sesuai dengan kebutuhan kita,0,2025-06-30T10:17:40Z,0.0
SzXMacu80o8,nyocot 😂,0,2025-04-25T11:08:09Z,-1.0
kJks8qSH3ko,Malah yapping pake script GPT lagi ancrit😭,3,2025-04-22T19:43:28Z,-1.0
ZhL1ABVBqB8,"16% menggonggong...
24% kesurupan....
58% KERJA DEMI NKRI ... ❤",5,2025-04-26T03:33:16Z,1.0
SzXMacu80o8,buka ginian cuma pengen ngedislike terus baca bacain komentar netizen lain 😂,0,2025-04-22T08:29:32Z,-1.0
ZhL1ABVBqB8,"Bukti konkritnya saja mas wapres,90 persen koment di video ini bermasalah semua,,salam akal sehat 😅😅😅😅😅😂😂😂😂😂",0,2025-04-26T17:22:53Z,-1.0
SzXMacu80o8,jijay woy keliatan bgt beli viewers + like 🤓 gini ini kalo biasa menjajaki hidup dengan cara instan,0,2025-04-25T06:34:24Z,-1.0
ZhL1ABVBqB8,PAJAK LU PADA DIPAKE BUAT BAYAR BUZZER DAN BOT LIKE,0,2025-04-25T20:06:52Z,-1.0
SzXMacu80o8,Otakmu kosong.,0,2025-04-21T13:56:23Z,-1.0
NNKNeZZ5WP0,Gibran lu udah baca buku doraemon belom?😂,0,2025-05-09T01:07:09Z,0.0
SzXMacu80o8,"banyak yapping nya, gamau denger. mending liat komen cik. 😹😹.",0,2025-04-28T08:01:07Z,-1.0
SzXMacu80o8,Aku kesini cuma mau DISLIKE & BACA KOMEN Orang-orang WARAS aja.. 🤭,1,2025-04-23T08:33:00Z,-1.0
SzXMacu80o8,Terus bar entuk bonus demografi strategimu opo?,0,2025-04-21T04:30:25Z,0.0
ZhL1ABVBqB8,dulu sejarah pernah bilang vietnam urutan 10 terbesar produksi biji kopi dibawah indonesia sekarang dia ada diurutan 2 terbesar melampaui indonesia menurut pak gibran kenapa ya bisa tersalib jauh dari produktivitasnya kalo ngomongin diversifikasi produk ekspor entar hemm,1,2025-04-26T06:33:15Z,0.0
ZhL1ABVBqB8,"Susah nyarik komen yg positif 
Makanya saya heran kok bisa dia menang pemilu kemaren 😂",0,2025-05-02T13:06:38Z,0.0
SzXMacu80o8,"Trimakasih motivasinya pak wapres
Sehat selalu amiin",0,2025-04-22T15:35:09Z,1.0
72Ko6qkf9TQ,Bersatu kita teguh  bercerai kita runtuh semoga NKRI maju terus ❤❤,0,2025-05-10T23:38:36Z,1.0
SzXMacu80o8,auto dislike,0,2025-04-21T08:22:45Z,-1.0
SzXMacu80o8,Genius 😂😂,0,2025-04-23T09:48:12Z,1.0
SzXMacu80o8,"Dari sini kita tahu bahwa, buzzer udah gak dibayar jadi gak ada yg nongol sama sekali wkwkkw",0,2025-04-22T02:49:19Z,-1.0
ZhL1ABVBqB8,memang paling betul pendidikan,0,2025-04-28T02:54:31Z,1.0
SzXMacu80o8,Ngomong apaan si ? Kerja aja dicariin bapak ampe rubah konstitusi,0,2025-04-21T23:36:54Z,-1.0
ULJErSG7F8Y,Lanjut pak wapres mantaaf smg lapangan kerja segera di dirikan agar rakyat Indonesia tidak kerja ke luarnegri semangat pak wapres dan sehat sll dan sll dlm lindungan Allah swt amiin amiin yra 🤲🤲🤲👍👍👍💪💪💪💪❤️❤️❤️❤️❤️❤️🇮🇩💯,1,2025-05-03T02:20:23Z,1.0
ULJErSG7F8Y,👍,0,2025-04-30T15:29:59Z,1.0
dMywBOCoLiQ,keren mas gibran RI 1 2029,0,2025-09-25T07:05:23Z,1.0
kJks8qSH3ko,Sdh dislike. Mantapppo buzzernya.,4,2025-04-23T17:56:42Z,-1.0
2-IroIlDrnE,Keren mas Wapres.... 👍👍👍,0,2026-01-17T02:24:03Z,1.0
SzXMacu80o8,Fufufafa gblk,1,2025-04-20T22:56:36Z,-1.0
SzXMacu80o8,"Otaknya ngak ada kalau ketemu mahasiswa,tapi kalau bagi2 susu no 1😂",1,2025-04-22T15:32:29Z,-1.0
ZhL1ABVBqB8,UANG PAJAK GUE DIPAKE BUAT BELI LIKE DI CHANNEL YOUTUBE NYAA😊,1,2025-04-26T10:22:15Z,-1.0
SzXMacu80o8,Dialog dong pak,0,2025-04-21T14:50:02Z,0.0
SzXMacu80o8,Standup comedy ini mah😂,0,2025-04-26T14:35:48Z,-1.0
ITtcwmpwWtk,mantap mas Gibran,1,2025-05-17T09:37:34Z,1.0
SzXMacu80o8,Perusak konstitusi dan tatanan negara semoga karma menimpa nya kelak,0,2025-04-22T13:15:36Z,-1.0
ZhL1ABVBqB8,Rusak negara di acak2 keluarga lu !,0,2025-04-27T07:30:40Z,-1.0
SzXMacu80o8,"Dan yap, sejauh jari ngescroll belum ku temukan komentar positif",0,2025-04-21T13:26:40Z,0.0
SzXMacu80o8,🔥🔥🔥,1,2025-04-19T01:31:27Z,1.0
SzXMacu80o8,Duit pajak dipake buat beli like wkwk,2,2025-04-26T02:07:35Z,-1.0
SzXMacu80o8,Untung Wapres Wakanda bukan beliau,0,2025-04-21T23:47:47Z,-1.0
9gTdNSPimhs,"Keren mas WAPRES,,
SEHAT DAN SUKSES,
TERUSLAH BELAJAR🙏",20,2025-05-26T13:39:38Z,1.0
SzXMacu80o8,MBG dulu anterin yang bener... bikin itu aja gak becus,0,2025-04-19T13:36:48Z,-1.0
SzXMacu80o8,Mas gibran jangan lupa 19 juta lapangan kerja'nya ya,0,2025-04-22T10:04:42Z,-1.0
kJks8qSH3ko,Likenya setengahbya. Gelo mau percaya juga jomplangnya minta ampun wkwkw,1,2025-04-24T02:36:46Z,-1.0
ULJErSG7F8Y,Bestt mas gibb 🎉🎉,0,2025-05-01T10:25:46Z,1.0
ssBq_D4Z0V0,Mantap mas gibran,1,2025-11-22T14:03:09Z,1.0
ZhL1ABVBqB8,"Semangat mas, kita sama2 berjuang",0,2025-04-27T23:18:16Z,1.0
QIShOVUCVtM,Bang jadi youtuber aja jangan jadi wapres deh,0,2025-06-22T04:01:25Z,-1.0
zkQwpXhanhM,"Ternyata pendukung nya gibran lebih rendah daripada pendukung anis😂gw pendukung Prabowo 2 kali tapi gw kecewa dengan pendukung prbawo, diliat² pendukung nya bobrok sangat",1,2025-06-27T04:08:32Z,-1.0
72Ko6qkf9TQ,Hilirisasi buah kelapa yg buat santan bang gibran. Kelapa bulat di export bulat² ke luar negeri. Harga kelapa buat konsumsi dalam negeri sdh naik berlipat². Mungkin bisa di regulasi yg baik untuk masyrakat Indonesia,0,2025-05-10T06:24:58Z,1.0
SzXMacu80o8,bonus demografi apanya? bonus jadi wapres kali😅,0,2025-04-24T15:56:51Z,-1.0
2-IroIlDrnE,Pembangunan Papua harus menyentuh akar persoalan 🧩,0,2026-01-19T04:55:26Z,1.0
SzXMacu80o8,.................................,0,2025-04-25T17:17:40Z,0.0
SzXMacu80o8,Ha ha ha ha 😂... Baca baca baca,1,2025-04-22T11:54:33Z,-1.0
SzXMacu80o8,"Bang, klo mau jadi pembaca berita, mbok ya belajar dulu..",0,2025-04-21T04:04:51Z,-1.0
QIShOVUCVtM,❤❤,1,2025-06-06T09:23:30Z,1.0
SzXMacu80o8,🙏🏼 salam buat agan suhu..,0,2025-04-19T13:47:16Z,0.0
SzXMacu80o8,KOSONG,2,2025-04-20T14:28:45Z,-1.0
ITtcwmpwWtk,"Saya kalo ke sentra kuliner juga selalu bayar pakai kris, mudah gak ribet.",2,2025-05-17T01:47:33Z,0.0
SzXMacu80o8,"Info loker dong pak wapres
Kami yang pemuda ni ga pernah malas",0,2025-04-22T20:12:35Z,0.0
72Ko6qkf9TQ,"Bismillah...ayo anak muda, waktumu isi dengan kreativitas untuk membangun negri Indonesia",0,2025-05-10T06:04:47Z,1.0
SzXMacu80o8,"33 rb dislike, itu tandanya lebih banyak yg tdk menyukai anda pak",0,2025-04-21T10:22:58Z,0.0
zkQwpXhanhM,SEMANGATTT,0,2025-06-30T11:56:44Z,1.0
2-IroIlDrnE,"Pembangunan bukan cuma soal jalan, tapi soal masa depan 💙",0,2026-01-19T09:43:28Z,1.0
SzXMacu80o8,Dia ini siapa.,0,2025-04-23T00:21:23Z,0.0
SzXMacu80o8,Ke sini cuma buat dislike,0,2025-04-21T11:06:33Z,-1.0
zkQwpXhanhM,Generasi muda harus nonton video ini! Biar melek teknologi dan tahu arah kebijakan pemerintah,0,2025-06-30T13:51:15Z,1.0
ULJErSG7F8Y,trus bikin konten mas wapres. kaum ternak abah pasti makin kelojotan,0,2025-04-30T16:26:01Z,1.0
SzXMacu80o8,Kosong,0,2025-04-21T12:02:10Z,-1.0
ULJErSG7F8Y,"komen pujian kebanyakan bot ya wkwkwk beli dan suru tim komen yang bagus bagus,,",0,2025-05-01T02:21:19Z,-1.0
9gTdNSPimhs,yapping aja terus lu dek.. dekk janji lu nohh yg janjiin 19 juta pekerjaan manaa?,1,2025-06-05T07:08:58Z,-1.0
ZhL1ABVBqB8,Laporkan,0,2025-04-27T19:03:53Z,-1.0
QIShOVUCVtM,"Jangan bicara ekonomi syari'ah.... 

Fufufafa  pembenci syari'at Islam....! 

Kok bicara soal ekonomi syariah...! 
Ngawur......!",0,2025-06-06T23:25:02Z,-1.0
72Ko6qkf9TQ,"Sangat edukatif, pembahasan pertanian dalam video ini membuat saya ingin ikut berkontribusi di bidang tersebut",0,2025-05-11T02:00:58Z,1.0
kJks8qSH3ko,udh baca prompter aja masih kek ngablu,0,2025-04-29T03:18:14Z,-1.0
zkQwpXhanhM,"Mas wapres jenengan terpilih wes kehendak allah,meskipun yg membencimu ingin melengserkan jenengan,jika allah tidak mengizinkan,manusia takkan bisa berbuat apa2.yg sabar mas ya aku yakin allah maha tau.",19,2025-07-04T17:42:34Z,1.0
72Ko6qkf9TQ,"Kalau bisa swasembada, kenapa harus impor?",0,2025-05-11T04:03:09Z,0.0
zkQwpXhanhM,Video yang sangat informatif! Penjelasan tentang blockchain dan regulasi pemerintah Indonesia sangat mudah dipahami,0,2025-06-30T07:52:10Z,1.0
ZhL1ABVBqB8,"Udah 2 rekayasa loh ini
1. Umur cawapres
2. Like nya",0,2025-04-27T07:11:16Z,-1.0
SzXMacu80o8,"Semangat pak gibran 

Bismillah jadi mentri😆",1,2025-04-24T17:48:03Z,1.0
ZhL1ABVBqB8,"Akui aja bahwa anda dan bapak anda itu bersalah, dan mundur dari jabatan sebagai lelaki",0,2025-04-27T01:16:34Z,-1.0
ULJErSG7F8Y,kebanyakan cut to cut ... tidak original .. Pak Prabowo .. kenapa anda pilih orang ini ??,0,2025-05-05T00:54:18Z,0.0
g8XZK4trgqM,"mas Gibran/Wapres klw mau tambah berkah hadiri haul/momen 5 Rajab Guru Sekumpul Martapura, dperkirakan hari minggu sore tgl 28/12/2025 agar negara kita berkah",0,2025-12-24T09:29:12Z,0.0
ZhL1ABVBqB8,haduhh... kesini cuman buat dislike lagi,0,2025-04-27T00:50:13Z,-1.0
SzXMacu80o8,maju terus wapresku,0,2025-04-27T09:13:44Z,1.0
SzXMacu80o8,Ko dislike nya ga kliatan yaa...penasaran saya mas wapres?!😅,0,2025-04-23T07:39:09Z,-1.0
SzXMacu80o8,🙂🙂,0,2025-05-19T04:42:27Z,0.0
ZhL1ABVBqB8,Wapres baca script,0,2025-04-25T23:22:11Z,-1.0
SzXMacu80o8,"Bacot, lw aja dapat kerja masih dibantu paman dan bapak, diskusi sama mahasiswa dan rakyat aja belum tentu lulus, gak usah peduli sama rakyat karena rakyat udah biasa tidak di urus, di urus sama lw malah bikin repot",1,2025-04-21T14:19:49Z,-1.0
ZhL1ABVBqB8,"Dikit2 manipulasi, susah emang kalo manja. Ayoklah bro sayang hidup kalo isinya cuma nipu,",1,2025-04-26T06:31:51Z,-1.0
SzXMacu80o8,"oh ini wapres kita, terlihat sangat mewakili anak mudah, kereen mas sampean. semoga sampean sehat terus.",0,2025-04-19T18:02:45Z,1.0
SzXMacu80o8,Hafalinnya berapa bulan?,0,2025-04-22T16:44:20Z,0.0
SzXMacu80o8,kalo ada loker buzzer DM yak wkwk,0,2025-04-23T04:25:37Z,-1.0
SzXMacu80o8,"MaLu sama Founding Fathers kita, liat Wapres model begini, miris",0,2025-04-22T15:03:12Z,-1.0
SzXMacu80o8,Mas Gibran selalu tampil dengan sikap tenang tapi berdampak besar,0,2025-04-22T11:45:22Z,1.0
ULJErSG7F8Y,Cuiiihhhh😂😂,0,2025-05-11T18:02:09Z,-1.0
ULJErSG7F8Y,"Wapres konten ini mah,,, mana kerja nya ?",0,2025-04-30T20:17:10Z,0.0
kJks8qSH3ko,❤❤❤❤ Mas gibran....Mantab mas wapresku,1,2025-04-22T12:05:15Z,1.0
2-IroIlDrnE,Wujudkan gagasanmu pak wakil jangan cuma janji saja,0,2026-01-19T05:28:42Z,1.0
SzXMacu80o8,"Tips agar pintar, rajinlah membaca!",0,2025-04-21T22:37:11Z,1.0
ZhL1ABVBqB8,Kalau gw sih malu ya pakai bot like😂😂,0,2025-04-26T08:41:14Z,-1.0
